condition,material,burst_kHz,member,capture_index,carrier_Hz,detected_burst_Hz,burst_detection_method,burst_frequency_relative_error,voltage_pp_kV,locked_charge_sign,file_sign_vote,sign_vote_disagrees,charge_lsb_nC,complex_fit_residual_rms_nC,complex_fit_signal_codes,raw_qv_energy_per_burst_uJ,burst_energy_median_uJ,apparent_lissajous_power_mW,detected_activity_on_fraction,duty_on_fraction,duty_envelope_contrast,source_voltage_clipped,current_clipped,monitor_voltage_clipped,negative_peak_envelope_halfcycle_median_nC,negative_peak_envelope_halfcycle_p95_nC,negative_all_halfcycle_p95_nC,negative_record_total_nC,negative_record_average_equivalent_flow_per_s,negative_peak_halfcycle_average_equivalent_flow_p95_per_s,negative_resolved_halfcycles,negative_total_halfcycles,negative_resolved_halfcycle_fraction,negative_peak_charge_resolution_threshold_nC,negative_peak_rate_resolution_threshold_per_s,positive_peak_envelope_halfcycle_median_nC,positive_peak_envelope_halfcycle_p95_nC,positive_all_halfcycle_p95_nC,positive_record_total_nC,positive_record_average_equivalent_flow_per_s,positive_peak_halfcycle_average_equivalent_flow_p95_per_s,positive_resolved_halfcycles,positive_total_halfcycles,positive_resolved_halfcycle_fraction,positive_peak_charge_resolution_threshold_nC,positive_peak_rate_resolution_threshold_per_s,transport_imbalance_nC
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_22.csv,22,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.780939911698542,31.744931658394734,3747.771930510639,3747.771930510639,14990.128353841923,0.20307949210440168,0.20307949210440168,0.8747740866019159,False,False,False,238.120372946131,248.82760952310144,191.7734308355962,28644.004565025964,1.787759602239116e+16,3.249129155159255e+17,202.0,1137.0,0.17766051011433598,19.957202670999298,2.6339042503755016e+16,26.839208435096893,38.94240958913285,320.04805249978824,25995.03021067205,1.6224290414465216e+16,7.992513469349035e+16,175.0,602.0,0.29069767441860467,28.19471783162291,5.868505717461532e+16,-2648.9743543539153
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_23.csv,23,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.69756260269604,31.6156824393541,3736.517307026838,3736.517307026838,14945.112740905905,0.20640866410611144,0.20640866410611144,0.8742937097713694,False,False,False,240.4679771756338,250.40669226739507,192.72578250163417,28419.121558858253,1.773723968613097e+16,3.285352305947567e+17,200.0,1155.0,0.17316017316017315,19.957202670999298,2.6352050910323596e+16,29.955790413713302,38.93054920034185,320.32479304581665,26013.92101586008,1.6236080741579662e+16,8.011416408998611e+16,174.0,618.0,0.2815533980582524,28.19471783162291,5.8686714851621736e+16,-2405.2005429981728
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_24.csv,24,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,8.0554874,1,-1,True,7.9047679999999945,20.50990737568748,30.96328563573714,3714.6352663799394,3714.6352663799394,14857.59017976214,0.19475652987903788,0.19475652987903788,0.8646446549622632,False,False,False,232.4215434814575,246.51438844259292,192.52711148923626,28320.7058854673,1.7675815465674612e+16,3.232560509879562e+17,198.0,1165.0,0.16995708154506436,19.957202670999298,2.6402122101927136e+16,21.72989409948157,38.4432840464357,314.86392145193906,26042.354187075944,1.6253826750084818e+16,7.826019321678051e+16,159.0,670.0,0.2373134328358209,28.19471783162291,5.865248038837594e+16,-2278.351698391358
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_25.csv,25,127994.47063898804,3999.7440163866904,current activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.862264693450687,31.613265426340288,3734.688912718015,3734.688912718015,14937.799631709597,0.19225965077784693,0.19225965077784693,0.8977728999919737,False,False,False,241.4064040420534,251.15910893815425,192.2669058186189,28463.361343930606,1.7764851083966264e+16,3.2844302073937286e+17,204.0,1089.0,0.18732782369146006,19.957202670999298,2.6344126750397536e+16,29.240382741124847,45.16302225744259,317.4052672058181,26281.920181270165,1.6403347186558152e+16,9.278954574080742e+16,171.0,655.0,0.26106870229007634,28.19471783162291,5.861796781023307e+16,-2181.4411626604415
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_26.csv,26,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.51487949494235,31.591685714572627,3737.7330152912446,3737.7330152912446,14949.975262762136,0.19891802710226103,0.19891802710226103,0.8743059798607478,False,False,False,239.98529023401653,248.28643038506073,191.59349469360916,28502.06042555868,1.7789004359958582e+16,3.256772062462597e+17,204.0,1141.0,0.17879053461875546,19.957202670999298,2.634783373242643e+16,27.28658661823785,39.24953313419255,319.62681637791104,25951.689604165484,1.6197240221370504e+16,7.96386355674951e+16,169.0,610.0,0.27704918032786885,28.19471783162291,5.865112030188171e+16,-2550.370821393197
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_27.csv,27,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,8.0554874,1,-1,True,7.9047679999999945,20.41406365799643,31.30606186634708,3721.5087249310086,3721.5087249310086,14885.082254473664,0.19850188060204746,0.19850188060204746,0.8727065392558544,False,False,False,235.04728225749437,246.54689269325877,192.01834066110766,28261.52510742544,1.7638878938879928e+16,3.2389538472875386e+17,203.0,1153.0,0.17606244579358196,19.957202670999298,2.6397248450593988e+16,23.096679636730684,39.543822167562155,317.2207410504198,25748.679746011265,1.607053558325313e+16,8.0025066595397e+16,164.0,622.0,0.26366559485530544,28.19471783162291,5.83061655697391e+16,-2512.8453614141763
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_28.csv,28,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.46488881047735,31.647512464845942,3729.0481716160007,3729.0481716160007,14915.238111238827,0.19933414156456172,0.19933414156456172,0.8743075222032807,False,False,False,237.83805623550137,247.71859190692263,192.32842496254779,28119.060634067435,1.7549962520211748e+16,3.248119246769055e+17,205.0,1124.0,0.18238434163701067,19.957202670999298,2.6363297914557188e+16,28.387319817306732,41.196038656218256,319.14959549677474,25743.31704091635,1.606718855560354e+16,8.472207080069314e+16,164.0,603.0,0.27197346600331673,28.19471783162291,5.865248038834286e+16,-2375.7435931510845
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_29.csv,29,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.579087279661312,31.727030547105727,3726.4857008598724,3726.4857008598724,14904.988884164837,0.20058261310311765,0.20058261310311765,0.8756951085411944,False,False,False,237.4871764442962,249.49510362040846,191.55997532886056,28251.061270156715,1.763234813921085e+16,3.253644331565245e+17,203.0,1159.0,0.17515099223468508,19.957202670999298,2.6416096138187836e+16,28.3711846231932,39.50745203417546,319.14151873868207,25630.592286522246,1.5996833601700144e+16,8.00668567380661e+16,169.0,605.0,0.2793388429752066,28.19471783162291,5.835878551184989e+16,-2620.4689836344696
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_30.csv,30,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.80340320666857,31.785107396471545,3744.6574208192496,3744.6574208192496,14977.67111233981,0.20224716718262728,0.20224716718262728,0.8768430421432187,False,False,False,241.19503933037436,249.44693375576148,191.26379214136227,28450.057502462387,1.7756547751142294e+16,3.270085947693653e+17,199.0,1117.0,0.17815577439570277,19.957202670999298,2.6339052883627296e+16,27.309192098217082,41.721840990343324,319.7480187297173,25968.38314483675,1.620765916875011e+16,8.583234456845952e+16,175.0,608.0,0.2878289473684211,28.19471783162291,5.8348528128731304e+16,-2481.6743576256376
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_31.csv,31,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.863393847998807,31.807230943933586,3750.8840442456562,3750.8840442456562,15002.576012131873,0.20432793160503956,0.20432793160503956,0.8770493846060532,False,False,False,242.3342272260195,254.8083610157811,191.89452083249864,28810.499527840147,1.798151060173002e+16,3.338926560720361e+17,201.0,1127.0,0.17834960070984915,19.957202670999298,2.644427483816931e+16,29.199804810264055,41.711926039871855,321.1137824361056,26172.29569485254,1.6334927204363016e+16,8.561128634069525e+16,181.0,609.0,0.29720853858784896,28.19471783162291,5.863651762847856e+16,-2638.2038329876086
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_32.csv,32,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.714334495201843,31.66412523498246,3734.6403304451055,3734.6403304451055,14937.605315054223,0.19725344110140475,0.19725344110140475,0.8750841215690676,False,False,False,240.5095797128693,250.3115140192767,192.0288317621059,28808.528579906335,1.7980280473070392e+16,3.3056351171531674e+17,199.0,1156.0,0.17214532871972318,19.957202670999298,2.638357860851702e+16,28.43923464645374,40.09626823777264,320.1833485510307,26124.926920178907,1.6305362908778282e+16,8.22941789705837e+16,175.0,617.0,0.28363047001620745,28.19471783162291,5.847069365204789e+16,-2683.6016597274283
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_33.csv,33,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.702073881167145,31.71218961235211,3717.9028079223194,3717.9028079223194,14870.659509494571,0.19975032010269053,0.19975032010269053,0.8782320425837046,False,False,False,240.77450779613253,250.73320428797595,191.068910236755,28528.026301717895,1.7805210454441216e+16,3.2934108742616275e+17,200.0,1138.0,0.1757469244288225,19.957202670999298,2.644427483817199e+16,27.129113424679957,39.73512963839143,316.7825188130113,26053.249070569982,1.626062657883695e+16,8.132852417912309e+16,171.0,621.0,0.2753623188405797,28.19471783162291,5.836007920333953e+16,-2474.777231147913
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_34.csv,34,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.766719328168563,31.822637348793123,3740.271238334951,3740.271238334951,14960.127505193457,0.20016646660290338,0.20016646660290338,0.8768476878669725,False,False,False,242.4225897759148,255.22901735137128,191.44884190593356,28868.59552398498,1.8017770083089824e+16,3.3465610325607635e+17,203.0,1147.0,0.17698343504795117,19.957202670999298,2.634975601905339e+16,28.836687544187697,41.20021311248106,319.13839355253464,26179.278045138468,1.633928510192637e+16,8.472244335372442e+16,179.0,613.0,0.29200652528548127,28.19471783162291,5.8422083244411176e+16,-2689.317478846511
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_35.csv,35,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.70295165426516,31.799085075385342,3743.3736460626806,3743.3736460626806,14972.536341938834,0.2018310526037586,0.2018310526037586,0.8752773831466847,False,False,False,240.9336807864886,254.40465802081923,192.5932754659949,28640.69440650588,1.787553005159934e+16,3.3385502552434374e+17,198.0,1141.0,0.17353198948290974,19.957202670999298,2.6378271391335716e+16,25.272313842278677,42.54426485935776,320.7469859600038,25980.804425089744,1.6215411668228312e+16,8.70210498225615e+16,172.0,613.0,0.2805872756933116,28.19471783162291,5.863756775386566e+16,-2659.8899814161377
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_36.csv,36,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.525944103716267,31.695874772766047,3703.4608534541912,3703.4608534541912,14812.895388525747,0.19642114810097733,0.19642114810097733,0.8782389681524341,False,False,False,240.13595503260447,252.76873633812704,191.58252839991565,28458.338266040337,1.7761716028003422e+16,3.325728373185066e+17,200.0,1137.0,0.1759014951627089,19.957202670999298,2.6400465377828436e+16,25.993669272288898,42.502880928812694,317.73443623219987,25775.461641619637,1.6087250980337828e+16,8.68962542318014e+16,170.0,596.0,0.28523489932885904,28.19471783162291,5.863659551349949e+16,-2682.8766244207
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_37.csv,37,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.532932471065447,31.75971617859542,3723.475506651793,3723.475506651793,14892.94887789291,0.1980857341018322,0.1980857341018322,0.8768538518963901,False,False,False,238.22519869945887,249.07054934980317,191.47881564570648,28333.429448193474,1.7683756628854772e+16,3.2736687809058144e+17,197.0,1138.0,0.17311072056239016,19.957202670999298,2.6339368561849068e+16,28.231196783276047,39.82558771934477,318.335325971763,25843.772121937243,1.612988563250182e+16,8.215331450423286e+16,177.0,597.0,0.2964824120603015,28.19471783162291,5.849725630132849e+16,-2489.6573262562306
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_38.csv,38,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.659366669304646,31.951530678779672,3749.5906448344604,3749.5906448344604,14997.402745576144,0.20266331369948734,0.20266331369948734,0.877450111786685,False,False,False,244.2530862217768,252.95028080708187,190.8651025812317,28499.774659701405,1.7787577743840524e+16,3.327985953302362e+17,203.0,1110.0,0.18288288288288287,19.957202670999298,2.6380766354196532e+16,30.884688473950362,39.75496987434382,318.50981811282645,25938.155600778144,1.6188793237479852e+16,8.06273719822665e+16,182.0,606.0,0.30033003300330036,28.19471783162291,5.864701888212075e+16,-2561.619058923261
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_39.csv,39,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.643142469075617,31.903220233044948,3745.8148738055843,3745.8148738055843,14982.300627996152,0.20307949210440043,0.20307949210440043,0.877055009618485,False,False,False,240.9946251834134,250.63705241900925,190.23601043557895,28621.18777622153,1.7863355369278294e+16,3.2838997733759763e+17,203.0,1122.0,0.18092691622103388,19.957202670999298,2.6254119821247276e+16,29.514905228453557,40.907404327918336,318.47561410929114,26163.262395439087,1.6329289246957432e+16,8.422066376307666e+16,181.0,597.0,0.30318257956448913,28.19471783162291,5.8685057174617016e+16,-2457.9253807824425
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_40.csv,40,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.64259300559709,31.80659088137652,3758.9658610945326,3758.9658610945326,15034.9012107147,0.20557637933163522,0.20557637933163522,0.8756805274214523,False,False,False,241.61881308520339,252.03372073234806,190.97394272062786,28819.522306520703,1.798714199282564e+16,3.3035197608116474e+17,203.0,1144.0,0.17744755244755245,19.957202670999298,2.6343661744960492e+16,29.192917806091288,39.37320993185286,319.4409697223536,26125.770607779712,1.6305889479916828e+16,8.095818735461458e+16,180.0,599.0,0.3005008347245409,28.19471783162291,5.863756775384193e+16,-2693.751698740991
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_41.csv,41,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.576091735354286,31.716587760576505,3757.0865116008013,3757.0865116008013,15027.384293822448,0.20266334560418886,0.20266334560418886,0.8741021144919423,False,False,False,240.2045366832258,249.48913042623954,190.85543468915125,28919.337853751014,1.8049439917198836e+16,3.257475189354022e+17,199.0,1173.0,0.16965046888320545,19.957202670999298,2.6349097467749188e+16,28.405808870224618,37.61280735968345,320.58004192359704,26243.78003334388,1.6379542758119646e+16,7.774768096190294e+16,173.0,619.0,0.27948303715670436,28.19471783162291,5.898698184188573e+16,-2675.5578204071353
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_42.csv,42,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.4879034987066,31.637709821693193,3745.87796510078,3745.87796510078,14982.552977026597,0.1980857341018315,0.1980857341018315,0.87410079924569,False,False,False,241.37148637226025,251.61139122371836,192.1162975640261,29076.35160700039,1.8147436984758972e+16,3.2922671297410515e+17,202.0,1168.0,0.17294520547945205,19.957202670999298,2.6348790631510344e+16,28.496206880366472,42.10858642879141,319.6784744361875,26263.861585182927,1.6392076266500646e+16,8.648745117988304e+16,174.0,618.0,0.2815533980582524,28.19471783162291,5.8650943846050584e+16,-2812.4900218174625
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_43.csv,43,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.448388717860123,31.498654879696307,3732.1214810939637,3732.1214810939637,14927.530562433814,0.2014149141629804,0.2014149141629804,0.8731295890422627,False,False,False,239.3356968616557,249.07326077106632,191.6248456564479,28621.138771982638,1.7863324784239658e+16,3.275350733560487e+17,202.0,1136.0,0.17781690140845072,19.957202670999298,2.6354128168966176e+16,28.45842211356704,42.94916868013087,313.57451067450023,26140.037713571262,1.6314794015355336e+16,8.91216695457627e+16,170.0,626.0,0.2715654952076677,28.19471783162291,5.8706874003514456e+16,-2481.1010584113756
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_44.csv,44,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,8.0554874,1,-1,True,7.9047679999999945,20.419451535861523,30.917949415300598,3749.58581475141,3749.58581475141,14997.383426480366,0.20932168960760922,0.20932168960760922,0.8601218439267853,False,False,False,233.21184157763068,248.85202457601827,191.60788270360118,28691.099235406058,1.7906989241134428e+16,3.2657243940752134e+17,200.0,1181.0,0.1693480101608806,19.957202670999298,2.6412299152915096e+16,26.118362563125274,42.487895904127626,313.495252409071,26495.658114488215,1.6536747543203766e+16,8.572676283305701e+16,168.0,696.0,0.2413793103448276,28.19471783162291,5.8349424049138744e+16,-2195.4411209178434
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_45.csv,45,127994.47063898804,4350.852767146427,voltage activity-envelope rising edges,0.08771319178660679,8.0554874,1,-1,True,7.9047679999999945,20.36284429618075,30.738484846410497,3692.5282554591313,3692.5282554591313,16065.64677803073,0.22510186584174305,0.22510186584174305,0.8567504820546192,False,False,False,236.43413222469383,248.3136109743763,194.88064146489268,27021.72758700372,1.686508353016377e+16,3.3428895470528403e+17,194.0,811.0,0.23921085080147966,19.957202670999298,2.852538426230906e+16,30.59069116695951,135.45268220460147,121.77552074204176,28074.300812523317,1.7522026551769084e+16,1.8893826795397914e+17,173.0,1106.0,0.15641952983725135,28.19471783162291,5.716338568622638e+16,1052.573225519598
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_46.csv,46,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.517331640450255,31.078862995050105,3746.9334110850104,3746.9334110850104,14986.774490786642,0.20266335371357466,0.20266335371357466,0.8597152249941555,False,False,False,240.2171110957944,246.73219893844234,188.76657987595945,29085.160214316595,1.8152934704980372e+16,3.2479919419671123e+17,201.0,1180.0,0.17033898305084746,19.957202670999298,2.6361207342481564e+16,26.974113251484667,37.36893724084844,313.88800925035724,26737.887011001138,1.6687929978151954e+16,7.607957339977152e+16,175.0,690.0,0.2536231884057971,28.19471783162291,5.863826871903789e+16,-2347.273203315457
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_47.csv,47,127994.47063898804,4000.0,nominal_folder_frequency_after_carrier_fallback,0.0,7.5812006,1,-1,True,7.9047679999999945,21.0844810129886,31.33412510871831,17.36003472874944,17.36003472874944,69.44013891499776,,,,False,False,False,3.9828883777792643,249.87926219956108,184.13873960223017,11741.124798806219,7327993735129682.0,3.2642704088858515e+17,93.0,539.0,0.1725417439703154,19.957202670999298,5.207485851667183e+16,30.395575409494967,46.58565260624195,315.16425774326774,11009.649762857738,6871457877391483.0,9.582553105929293e+16,75.0,271.0,0.2767527675276753,28.19471783162291,5.999163105091021e+16,-731.4750359484806
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_48.csv,48,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.17976645374109,31.30001902784678,3695.928535628114,3695.928535628114,14782.768045371373,0.19309197609926443,0.19309197609926443,0.8754608085248579,False,False,False,233.48069046932457,245.59961062141323,191.18475147737908,28020.44547438675,1.7488413794283686e+16,3.2431328423706694e+17,201.0,1153.0,0.17432784041630528,19.957202670999298,2.6405088254596148e+16,24.251525330527883,35.11561624404981,315.6085571667841,25438.484619896648,1.5876933353501958e+16,7.195261693731845e+16,153.0,612.0,0.25,28.19471783162291,5.864462119233944e+16,-2581.960854490102
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_49.csv,49,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,8.0554874,1,-1,True,7.9047679999999945,20.124411992104747,31.100376629223305,3697.272981278718,3697.272981278718,14788.145483817732,0.19933414156456225,0.19933414156456225,0.8709514911352213,False,False,False,233.57352868455337,247.67602842953963,191.62966282681467,27936.931796748337,1.743629036343538e+16,3.253015057978853e+17,203.0,1114.0,0.1822262118491921,19.957202670999298,2.6339052883627296e+16,22.695405691219705,41.11691502208199,314.5493731778603,25781.476086435425,1.6091004778605508e+16,8.41270019184586e+16,161.0,625.0,0.2576,28.19471783162291,5.8742551186074136e+16,-2155.455710312912
5mM_Mn_nitrate_in_water_4kHz,5mM_Mn_nitrate_in_water,4,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure4kHz/Lissajousfigure4kHz_50.csv,50,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,7.8973918,1,-1,True,7.9047679999999945,20.054506309964008,31.19649126331957,3690.922472069479,3690.922472069479,14762.745072607071,0.1989180271022586,0.1989180271022586,0.8727198254250395,False,False,False,233.92807311064425,246.45496944094705,190.83987737694434,28100.87825388566,1.7538614342729182e+16,3.246007878512877e+17,202.0,1145.0,0.17641921397379912,19.957202670999298,2.641686079028232e+16,23.793743746427793,39.56501534096815,315.84377148900614,25543.66517297124,1.5942579741492522e+16,8.074585906443437e+16,160.0,625.0,0.256,28.19471783162291,5.837161343929536e+16,-2557.213080914422
