condition,material,burst_kHz,member,capture_index,period_index,start_s,stop_s,midpoint_s,signed_raw_qv_energy_uJ,raw_qv_energy_uJ,apparent_power_using_capture_frequency_mW,detected_activity_on_fraction,closure_delta_V_kV,closure_delta_Q_nC,closure_contribution_fraction,detected_burst_Hz,detector_method,source_voltage_clipped,monitor_voltage_clipped,power_usable
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,152,0.00760936759,0.00765928759,0.00763432759,3539.4534813044265,3539.4534813044265,70755.10717471084,0.4854166666666543,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,153,0.00765939159,0.007709311579999999,0.007684351585,3507.578654718603,3507.578654718603,70117.91649452026,0.4750000951522592,0.0,7.904772999999998,0.00035559500595120166,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,154,0.00770941558,0.00775933558,0.00773437558,3520.7199739829407,3520.7199739829407,70380.61678366848,0.47708333333332875,0.15809548,7.874016,0.0005296778936611662,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,155,0.007759439579999999,0.0078093595799999995,0.007784399579999999,3558.717060804546,3558.717060804546,71140.19392307436,0.47916666666666013,0.15809548,0.0,0.0001749009991210496,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,156,0.00780946358,0.00785938358,0.00783442358,3554.977693215143,3554.977693215143,71065.44245199236,0.4833333333333229,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,157,0.00785948758,0.00790940757,0.007884447575,3545.626698658866,3545.626698658866,70878.51228734567,0.47916676265359176,0.15809548,0.0,0.00017554672909002848,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,158,0.00790951157,0.00795943157,0.00793447157,3523.810248523073,3523.810248523073,70442.39262206874,0.4791666666666515,0.15809548,7.904772999999998,0.0007079141290401112,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,159,0.00795953557,0.00800945557,0.00798449557,3525.045399963234,3525.045399963234,70467.08379910701,0.47708333333333747,0.15809548,0.0,0.00017657167465994392,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,160,0.00800955957,0.00805947957,0.008034519569999999,3516.2877165494906,3516.2877165494906,70292.0141642567,0.4812500000000176,0.15809548,0.0,0.00017701144493790732,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,161,0.008059583569999999,0.00810950356,0.008084543565,3457.6971957954897,3457.6971957954897,69120.76594831924,0.47708322858233904,-0.15809548,7.874016,0.00035932133443524497,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,162,0.00810960756,0.008159527560000001,0.00813456756,3416.5710163888607,3416.5710163888607,68298.63698208968,0.47708333333333747,0.0,-7.874016,0.000545824316557344,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,163,0.00815963156,0.00820955156,0.00818459156,3509.4483161638445,3509.4483161638445,70155.29178328652,0.4812500000000176,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,164,0.00820965556,0.008259575549999999,0.008234615554999998,3559.9473270481203,3559.9473270481203,71164.7874430563,0.4791667626536084,0.0,7.874016,0.000523841329286295,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,165,0.00825967955,0.00830959955,0.00828463955,3548.157706758628,3548.157706758628,70929.1081633205,0.4833333333333316,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,166,0.00830970355,0.00835962355,0.00833466355,3526.343675692064,3526.343675692064,70493.03685621622,0.48124999999998286,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,167,0.008359727550000001,0.008409647550000001,0.008384687550000002,3537.5181612445704,3537.5181612445704,70716.41934367258,0.48125000000000023,0.0,-7.874016,0.0005271626759179631,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,168,0.008409751549999999,0.00845967154,0.008434711545,3481.424670922886,3481.424670922886,69595.08777639014,0.47708342890290856,0.0,7.874016,0.0005356564384590663,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,169,0.00845977554,0.008509695539999999,0.00848473554,3525.7115471133416,3525.7115471133416,70480.40035016467,0.483333333333331,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,170,0.00850979954,0.00855971954,0.008534759539999999,3468.288139617,3468.288139617,69332.48320046862,0.4750000000000061,0.15809548,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,171,0.00855982354,0.008609743540000001,0.008584783540000002,3556.2589390361595,3556.2589390361595,71091.055074354,0.4791666666666862,0.0,7.874016,0.0005243846333910384,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,172,0.00860984754,0.00865976753,0.008634807535,3520.0927417439148,3520.0927417439148,70368.07815742854,0.47916656233305627,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,173,0.00865987153,0.00870979153,0.00868483153,3492.618558308185,3492.618558308185,69818.85811433411,0.47916666666666885,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,174,0.008709895530000001,0.00875981553,0.00873485553,3520.063570427506,3520.063570427506,70367.49501101064,0.48541666666666244,0.0,-7.874016,0.0005297766653014159,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,175,0.00875991953,0.00880983953,0.008784879530000001,3520.6665230982458,3520.6665230982458,70379.54827885689,0.48333333333329687,0.15809548,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,176,0.00880994353,0.008859863519999999,0.008834903525,3493.245858491586,3493.245858491586,69831.3980988096,0.479166562333091,-0.15809548,7.874016,0.0003556647372660822,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,177,0.00885996752,0.00890988752,0.008884927519999999,3485.7281939485697,3485.7281939485697,69681.11694290397,0.47708333333335484,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,178,0.00890999152,0.00895991152,0.008934951520000001,3443.357151669727,3443.357151669727,68834.10266418011,0.47708333333335484,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,179,0.008960015520000001,0.00900993551,0.008984975515,3559.339505216723,3559.339505216723,71152.63683871842,0.4833334301549402,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,180,0.00901003951,0.00905995951,0.009034999509999999,3567.479602863021,3567.479602863021,71315.36068419869,0.48125000000000023,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,181,0.00906006351,0.00910998351,0.00908502351,3538.811643178843,3538.811643178843,70742.276570889,0.4812500000000343,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,182,0.00911008751,0.00916000751,0.009135047510000001,3510.719905854164,3510.719905854164,70180.71137568858,0.4791666666666862,0.15809548,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,183,0.00916011151,0.0092100315,0.009185071505,3558.7268207712905,3558.7268207712905,71140.38902875854,0.47916656233305627,0.0,7.874016,0.000524020986692625,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,184,0.0092101355,0.0092600555,0.009235095499999998,3546.2710368324742,3546.2710368324742,70891.39286813907,0.483333333333349,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,185,0.0092601595,0.0093100795,0.009285119500000001,3500.756249519663,3500.756249519663,69981.5338542087,0.48124999999998286,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,186,0.009310183500000001,0.0093601035,0.0093351435,3507.5810488974844,3507.5810488974844,70117.9643551248,0.47916666666666813,0.0,7.874016,0.0005316619955442642,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,187,0.0093602075,0.009410127490000001,0.009385167495000001,3537.5254833301933,3537.5254833301933,70716.56571512674,0.4791665623330396,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,188,0.009410231489999999,0.009460151489999999,0.009435191489999998,3512.584792966121,3512.584792966121,70217.99122360077,0.47708333333335484,0.0,0.0,0.0,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,189,0.00946025549,0.00951017549,0.00948521549,3551.853365010197,3551.853365010197,71002.98586705416,0.47812500000001185,-0.15809548,-7.874016,0.00034979607624164205,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,190,0.00951027949,0.00956019948,0.009535239485,3507.6053360038313,3507.6053360038313,70118.44986420739,0.47708342890294253,0.0,7.874016,0.0005316583142488534,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,191,0.00956030348,0.009610223480000001,0.009585263480000002,3523.798133645603,3523.798133645603,70442.15044076636,0.4812500000000176,0.15809548,7.874016,0.00035258102857920224,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,192,0.00961032748,0.00966024748,0.009635287480000001,3493.8609864070836,3493.8609864070836,69843.69475472473,0.47708333333333747,0.0,7.904772999999998,0.0005358346828181045,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,193,0.009660351479999999,0.00971027148,0.00968531148,3468.961550008371,3468.961550008371,69345.94494665788,0.47916666666666885,0.0,7.874016,0.0005375809195652745,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,194,0.00971037548,0.009760295470000001,0.009735335475,3457.0675050589107,3457.0675050589107,69108.1781757185,0.4770834289029433,-0.15809548,7.874016,0.0005394304673718836,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,195,0.00976039947,0.00981031947,0.009785359470000001,3552.475808692417,3552.475808692417,71015.42876810607,0.48125000000000023,-0.15809548,0.0,0.0001752082781255981,19990.404605807908,voltage activity-envelope rising edges,False,False,True
5mM_Mn_nitrate_in_water_20kHz,5mM_Mn_nitrate_in_water,20,Lissajouswaveformsdifferentmediums/manganese nitrate in water/Lissajousfigure20kHz-0003/Lissajousfigure20kHz-0003_64.csv,64,196,0.00981042347,0.00986034347,0.00983538347,3544.3867643233134,3544.3867643233134,70853.72549829335,0.47916666666666885,-0.15809548,0.0,0.00017560814067724115,19990.404605807908,voltage activity-envelope rising edges,False,False,True
