condition,material,burst_kHz,member,capture_index,burst_index,target_charge_polarity,pin_voltage_polarity,amplitude_kV,duration_s,midpoint_s,nominal_directed_terminal_charge_nC,passive_background_nC,terminal_excess_nC,model_factor,model_dependent_charge_nC,halfcycle_average_equivalent_flow_per_s,above_passive_resolution_threshold,background_model,evidence_tier,factor_source
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,109,negative,-1,3.3693199983333333,4.471808567388207e-06,0.0054847343047608275,466.0202665432803,89.82083831006908,376.1994282332112,1.0,376.1994282332112,5.2507886009439264e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,110,negative,-1,3.342970771666667,4.466859213067727e-06,0.005534743423606181,471.08948694067305,88.90952953172733,382.1799574089457,1.0,382.1799574089457,5.3401720503448416e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,111,negative,-1,3.421916008333333,4.516428783186456e-06,0.00558472538433147,463.76348364169627,89.18139560982551,374.58208803187074,1.0,374.58208803187074,5.176562310215136e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,112,negative,-1,3.342970771666667,4.471806980133573e-06,0.005634719661410412,469.978152135421,89.35308537309498,380.625066762326,1.0,380.625066762326,5.312561160887427e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,113,negative,-1,3.369320035,4.471808603624845e-06,0.005684726294766861,468.64749338587546,88.54127149141978,380.1062218944557,1.0,380.1062218944557,5.3053174755514944e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,114,negative,-1,3.369217515,4.489187025419339e-06,0.005734706995208707,462.0832412937943,89.69635196931601,372.38688932447826,1.0,372.38688932447826,5.177454482890109e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,115,negative,-1,3.3955667816666666,4.4848523073279245e-06,0.005784720149920586,473.92760114930064,89.29071414601643,384.6368870032842,1.0,384.6368870032842,5.3529401997937446e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,116,negative,-1,3.3693199983333333,4.515223540266233e-06,0.005834716002247266,468.00223378191555,88.77245315891726,379.2297806229983,1.0,379.2297806229983,5.242190327800789e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,117,negative,-1,3.342970771666667,4.458856359642639e-06,0.005884703125089083,470.95882634159136,89.12306040040184,381.8357659411895,1.0,381.8357659411895,5.344938714882974e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,118,negative,-1,3.4219160083333326,4.506542872045535e-06,0.005934690307287041,466.017691533578,88.9317290799226,377.0859624536554,1.0,377.0859624536554,5.222596396687468e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,119,negative,-1,3.316724063333333,4.47181426073244e-06,0.005984679620939002,477.8761516833778,88.89092089204236,388.9852307913355,1.0,388.9852307913355,5.429239020803327e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,120,negative,-1,3.3693199983333333,4.468163615164479e-06,0.006034679486793287,470.81550715193714,88.0382461735563,382.7772609783808,1.0,382.7772609783808,5.3469567224114586e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,121,negative,-1,3.342970771666667,4.46758082452061e-06,0.00608466481627206,471.94627253612754,88.81636168610238,383.12991085002517,1.0,383.12991085002517,5.352580981060085e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,122,negative,-1,3.3955667816666666,4.5282066237503985e-06,0.0061346844906625675,466.355401705179,88.42709638607421,377.9283053191048,1.0,377.9283053191048,5.2092210959912096e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,123,negative,-1,3.342970771666667,4.467502019380246e-06,0.006184660805041513,476.234129140289,89.53854764674858,386.69558149354043,1.0,386.69558149354043,5.4024910799718816e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,124,negative,-1,3.3166215816666664,4.456944663658834e-06,0.006234650985336005,476.17081422570175,89.19736503412074,386.97344919158104,1.0,386.97344919158104,5.419179453580756e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,125,negative,-1,3.3955667816666666,4.4848523073279245e-06,0.006284648119920585,474.90446241151386,89.58674285116747,385.3177195603464,1.0,385.3177195603464,5.362415255585769e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,126,negative,-1,3.369217476666667,4.471707251272987e-06,0.0063346222478894345,460.74099675884617,88.6088611167253,372.1321356421209,1.0,372.1321356421209,5.194137207545405e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,127,negative,-1,3.2904773949999995,4.4457692171279845e-06,0.0063846419286283035,472.60757076065676,88.05110088609263,384.55646987456413,1.0,384.55646987456413,5.3988693050406534e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,128,negative,-1,3.316826585,4.46671588514181e-06,0.0064346122160748274,469.17632013566015,89.92138867020955,379.25493146545057,1.0,379.25493146545057,5.2994709248234464e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,129,negative,-1,3.3955667416666664,4.493510495800525e-06,0.006484609755489213,458.45286752592847,88.61513513209067,369.83773239383777,1.0,369.83773239383777,5.137065029605311e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,130,negative,-1,3.369217476666667,4.471707251272987e-06,0.006534614237889435,476.57963662856974,89.77801811260883,386.8016185159609,1.0,386.8016185159609,5.398890572043169e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,131,negative,-1,3.342970808333333,4.462569297736772e-06,0.006584621228638161,472.7839924013453,89.4219571315206,383.3620352698247,1.0,383.3620352698247,5.361838578403397e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,132,negative,-1,3.343073368333333,4.510890207521517e-06,0.006634621118870682,474.91890011375,88.89984892392233,386.0190511898277,1.0,386.0190511898277,5.341166155848077e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,133,negative,-1,3.3692175166666667,4.489113838506212e-06,0.006684590931169869,466.02796765331107,90.28310983784904,375.744857815462,1.0,375.744857815462,5.2242269278641517e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,134,negative,-1,3.237983945,4.4457691808930805e-06,0.006734601908622269,479.189756190281,88.67998389780965,390.5097722924713,1.0,390.5097722924713,5.4824490167063494e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,135,negative,-1,3.2903748749999995,4.467496460701728e-06,0.006784584767842252,472.9507240902596,89.03321622449242,383.91750786576716,1.0,383.91750786576716,5.363685523350503e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,136,negative,-1,3.3167241016666664,4.4977720303077465e-06,0.006834580617388881,466.02796531536535,88.66769797138895,377.3602673439764,1.0,377.3602673439764,5.2365871749333946e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,137,negative,-1,3.237983943333333,4.445769179245093e-06,0.006884569898621995,471.2849883570431,88.23814060929084,383.0468477477523,1.0,383.0468477477523,5.377675447754916e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,138,negative,-1,3.3166215816666664,4.471757140956517e-06,0.006934563549097357,481.8282457038802,90.02602796506768,391.80221773881254,1.0,391.80221773881254,5.4686268067043706e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,139,negative,-1,3.3692175549999996,4.515136276771192e-06,0.00698459189982121,475.91533987981927,88.25134525647283,387.6639946233464,1.0,387.6639946233464,5.3588821952758534e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,140,negative,-1,3.316724063333333,4.454340128710876e-06,0.007034550891450716,475.2750218768636,89.50633018061525,385.76869169624837,1.0,385.76869169624837,5.4054668487155296e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,141,negative,-1,3.342970771666667,4.445769180892213e-06,0.007084561888622269,472.6075725976188,89.06225556788202,383.5453170297368,1.0,383.5453170297368,5.3846735610947866e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,142,negative,-1,3.369217515,4.489018506951062e-06,0.0071345468409494735,469.9752106903259,88.92385122823694,381.05135946208895,1.0,381.05135946208895,5.298119208542988e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,143,negative,-1,3.343073368333333,4.464028331937521e-06,0.007184544456590898,469.17939367194214,89.11118117909197,380.0682124928502,1.0,380.0682124928502,5.314032575054471e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,144,negative,-1,3.316724063333333,4.4717072512721195e-06,0.007234534197889435,468.6577592165225,88.08675083338153,380.57100838314096,1.0,380.57100838314096,5.3119251078529734e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,145,negative,-1,3.3166215816666664,4.442062703779136e-06,0.0072845383763159455,486.3027030640075,88.63015840670461,397.6725446573029,1.0,397.6725446573029,5.5876671755011565e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,146,negative,-1,3.3167241016666664,4.489187025420206e-06,0.007334538905208708,471.296947382119,88.70264718991768,382.59430019220133,1.0,382.59430019220133,5.319372489862052e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,147,negative,-1,3.290374836666666,4.4501180572285165e-06,0.0073845173763919395,471.9526989729374,89.91369999318651,382.0389989797509,1.0,382.0389989797509,5.358284540466913e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,148,negative,-1,3.342970808333333,4.4457692171279845e-06,0.007434521868628303,469.98120805456125,88.51014359767889,381.47106445688235,1.0,381.47106445688235,5.355552648299546e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,149,negative,-1,3.3693199983333333,4.489271389238221e-06,0.007484506913638516,463.38319169479814,89.04822498153494,374.3349667132632,1.0,374.3349667132632,5.204441632176004e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,150,negative,-1,3.4219160083333326,4.497839609678665e-06,0.007534500543600843,466.0228359909591,89.48846980814366,376.53436618281546,1.0,376.53436618281546,5.22504772806755e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,151,negative,-1,3.316826585,4.489198222883302e-06,0.007584502889588575,468.64749705622296,88.55233720416422,380.0951598520587,1.0,380.0951598520587,5.284612689371345e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
BMIM_nitrate_20kHz,BMIM_nitrate,20,Lissajouswaveformsdifferentmediums/ionic liquid/Lissajousfigure20kHz-0006/Lissajousfigure20kHz-0006_01.csv,1,152,negative,-1,3.264333171666667,4.506542789486576e-06,0.007634500827649778,458.1052161334545,87.97643692873325,370.12877920472124,1.0,370.12877920472124,5.1262403177770464e+17,True,whole_waveform_complex_Cstar_endpoint_projection,diagnostic_complex_background_model_rejected,none
