member,level_label,carrier_Hz,record_duration_s,voltage_pp_kV,q_sign,current_sign,monitor_Cprime_pF,monitor_Closs_pF,monitor_tan_delta,monitor_phase_deg,current_Creactive_pF,current_G_uS,current_monitor_gain_ratio,current_monitor_phase_error_deg,monitor_x_Uqpp_kV,monitor_y_Qpp_nC,current_x_Uqpp_kV,current_y_Qpp_nC,skipped_rows,clipping_flag,quiet_both_edges
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_26.csv,40,119994.81622405129,0.01000032746,1.73682607805,-1,-1,0.1077097772725002,-21.962046575816988,-203.90021344352184,89.71900313796387,72.48836652103613,-0.2746765806512498,3.300621825095051,89.43104461214327,0.47436384255600006,33.138532999999995,1.6107156077380005,122.88734277300068,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_30.csv,40,119994.81622405129,0.01000032746,1.73682607805,-1,-1,0.08513801625038159,-21.94494282075948,-257.7572721006536,89.77771532268578,72.58336348578273,-0.5505652994275027,3.307663688268602,89.20129753650545,0.47451059087800007,33.138532999999995,1.6107155462240004,122.85347905350753,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_35.csv,40,119994.81622405129,0.01000032746,1.73682607805,1,-1,0.09591966689244168,21.870985041669773,228.01356333101666,-89.74871928086064,72.28685359663551,-0.29723516138987505,3.305165876056401,89.93880459835063,-0.474002639328,33.138532999999995,1.6107156077380005,121.88424363722746,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_39.csv,40,119994.81622405129,0.01000032746,1.73682607805,1,-1,0.024618787981585833,22.258399139281494,904.122459478109,-89.93662832335546,72.75193438674573,-0.292458362877637,3.2685604898430394,89.75788261596841,-0.505760584876,33.138532999999995,1.6107312942560001,122.49741909430838,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_43.csv,40,119994.81622405129,0.01000032746,1.73682607805,1,-1,0.05652244180824023,21.947624170820383,388.2992926116067,-89.85244461183574,72.53613906906656,-0.5376244526268132,3.305114160612468,89.58431878916997,-0.4745422099720001,33.1385328,1.6107312942560001,122.82304921683917,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_47.csv,40,119994.81622405129,0.01000032746,1.73682607805,1,-1,0.2880332842521353,21.703996491389937,75.35239042856915,-89.23967354028645,72.09238755900817,-0.6872491079639,3.3215911157003988,89.96407933108753,-0.4742645228780001,33.138532999999995,1.6107155462240004,122.29078895860026,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_51.csv,40,119994.81622405129,0.01000032746,1.73682607805,1,-1,0.1810229779065719,21.883837152737257,120.88983070443004,-89.52606044367322,72.621877801281,-0.8538275453609045,3.318806565902017,89.58053581549123,-0.5058678073300001,33.138532999999995,1.6107155462240004,122.94783627098427,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_56.csv,40,119994.81622405129,0.01000032746,1.73682607805,1,-1,0.39223292630141876,21.648813416838333,55.1937687153829,-88.96202936040005,72.08094111801614,-0.6666106322068225,3.3292602912074765,89.66479462440861,-0.4741555762360001,33.138532999999995,1.6107155462240004,123.039216960364,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_60.csv,40,119994.81622405129,0.01000032746,1.73682607805,1,-1,0.04529546738840036,21.890441426669547,483.281058543077,-89.88144435473109,72.3670902576552,-0.3525543196071771,3.305938179587062,89.74833625243258,-0.4743796521050001,33.138532999999995,1.6107155462240004,122.19110972681487,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/40% breakdown/0_4breakdown/0_4breakdown_64.csv,40,119994.81622405129,0.01000032746,1.73682607805,-1,-1,0.0020255041988169633,-21.997366516089187,-10860.192997347125,89.99472423930541,72.29825413943212,-0.4898002849487514,3.286810376237605,89.47989901859151,0.4741256783300001,33.138532999999995,1.6107155462240004,122.62617959583541,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_01.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.4036992719033778,-22.27058489529913,-55.16627461401371,88.9615121635802,75.03040205364422,1.2587731919506888,3.3693164605761226,89.76375601918755,0.6954469721640001,45.7861712,2.527240229866,185.91214856500744,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_05.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.5332413992701449,-22.177032943780095,-41.58910574860488,88.62260223076987,74.73748262571216,1.3277809386450046,3.37000119322253,89.97245959915765,0.695462783712,45.7861712,2.527240229866,185.71509979099721,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_09.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.295899336746769,-22.168799637243474,-74.92007207915968,89.23528667641449,74.23903768025863,1.4593859496408288,3.3496470060952577,89.271163476379,0.69547859326,45.7861712,2.527224543348,185.85007301810109,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_14.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.3654856388704341,-22.21371655312587,-60.778630377323,89.05738892288844,74.800522041834,1.5273724694941482,3.3680912207545655,89.39124440143621,0.6638832095820001,45.7861712,2.527240229866,185.9215043010014,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_18.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.2633430353440619,-22.048564701765883,-83.7256420051477,89.31570479617424,74.58448231444409,1.2306760588922379,3.383305097973961,89.43055882319447,0.695510210356,45.7861712,2.527224543348,185.80938388860588,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_22.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.5467665251271171,-22.263138754528484,-40.71781598069222,88.5931400584165,74.75364677440491,1.349084486031313,3.357681043542517,89.96435052116055,0.6322245917120002,45.7861712,2.527240229866,186.0059766760015,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_26.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.29297421650175837,-22.193173109126704,-75.75128410316444,89.24367682676713,74.99076751143186,1.193637497575611,3.379460078394203,89.54689404354212,0.6954627797120002,45.7861712,2.527240229866,186.28096368294678,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_30.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.36433096899284295,-22.246103542058165,-61.06014979609152,89.06173407721387,75.07125687223348,1.15378118830099,3.3748285412729486,89.77046207783832,0.6954627837120002,45.7861712,2.527240229866,185.5776908412797,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_35.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.4229349156191422,-22.20766443020864,-52.5084678754849,88.90895970920569,75.03066905431298,1.4882530875815774,3.3791497020234584,89.58402351999268,0.695462779712,45.7861712,2.527240229866,186.37334404433466,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_39.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.50367766412166,-22.223470970736003,-44.12240715396915,88.70165804825781,74.59808649736291,1.4411090638170212,3.3569649075823795,89.83058405381144,0.6638436877119998,45.7861712,2.527240229866,185.28167035949986,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_43.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.2877137890688877,-22.190039060044903,-77.12539302289717,89.2571503775791,74.84365140930966,1.3587749004566538,3.3735431543181806,89.36345378900046,0.6638594952600001,45.7861712,2.527240229866,185.6560018819997,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_47.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.4382350473856905,-22.094729400687132,-50.417531716128515,88.86372327429491,74.77907904226664,1.1708938621480185,3.3845400181612755,89.94652794222844,0.7268516212599999,45.7861712,2.527240229866,185.64657707035926,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_51.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.2885612773954078,-22.207782268203324,-76.96036858671302,89.25555768044292,74.98366610561102,1.358993103331482,3.377149315758299,89.3674001814868,0.6954311646160002,45.7861712,2.527224543348,186.04206563851042,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_56.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.40968852922214005,-22.142789684810012,-54.04786345092864,88.94002761243868,74.97901365014447,1.2874812207617825,3.3864578181178153,89.75528523337812,0.695431164616,45.7861712,2.527240229866,186.06145121199856,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_60.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.36389157007480577,-22.033192699157915,-60.54878571281142,89.05381139757812,74.78541759482204,1.3972965508173283,3.394795230455444,89.52659817338031,0.6953397497120001,45.7861712,2.527240229866,185.86116565899266,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/60% breakdown/0_6breakdown-0002/0_6breakdown-0002_64.csv,60,119994.81622405129,0.01000032746,2.52738251578,-1,-1,0.44025925992529225,-22.203234422378838,-50.432180406941384,88.86405323433712,74.73502054189525,1.3118093350206022,3.3662023478010568,89.80227673469574,0.6954944008080001,45.7861712,2.5272402913799996,186.08503956131833,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_01.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.013271392904377722,22.446592243313464,1691.3516467370353,-89.96612426933964,74.05596421862505,-0.02233170032669394,3.299207131106697,89.98904043781363,-0.758780023452,55.271899999999995,3.1590385289580003,233.0238597044604,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_05.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.16112808026678638,22.46697136175778,139.435480920261,-89.5890945630108,73.81901521700549,-0.12311567205688875,3.2855918267938766,89.71583776176408,-0.758811638548,55.271899999999995,3.15903852896,233.77486501148758,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_09.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,-1,-1,0.012970648859812436,-22.354797325289656,-1723.4910579186646,89.96675597890673,73.96285857573055,0.10314341089730265,3.3085950889252413,89.92726800596995,0.7587958290000002,55.271899999999995,3.1590385289580003,233.69361783300127,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_14.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.08087046565357943,22.36904895921436,276.6034395676103,-89.79286038532034,73.97668476542214,0.00769188514384847,3.3070785512867373,89.78495872779774,-0.7587958329999999,55.271899999999995,3.1590385904719995,233.82725677039338,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_18.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.02602241262606115,22.46964897891574,863.4729339589613,-89.93364499147084,73.8116438117096,-0.20855167222849097,3.2849695465903266,89.8516377046723,-0.821910965,55.271899999999995,3.1590385289580003,233.66283207799543,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_22.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.10473371544226236,22.530020846784247,215.1171736020824,-89.73365507809942,73.85452334659821,0.07372009682644984,3.2780169445101377,89.6577992728865,-0.758918869,55.271899999999995,3.15903852896,233.2834094110003,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_26.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.0863967892484434,22.339684174075224,258.5707682936576,-89.77841465128373,74.12445935917414,-0.13561100429206005,3.318047053840754,89.9174460270126,-0.7904149270000002,55.271899999999995,3.1590385289580003,233.69413889702213,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_30.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.146851705287327,22.486398599634327,153.12316976937998,-89.62582432778248,73.72311766493426,0.0007348542161752643,3.278495008999848,89.62506683626032,-0.7271767350000002,55.271899999999995,3.1590385289580003,233.3334132263344,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_35.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.15967130704893037,22.38617658338282,140.20162418112292,-89.59133991307182,73.8793126602262,-0.16321085573703253,3.300150444870367,89.75922233729068,-0.7588116405480001,55.271899999999995,3.159038528958,233.24870701598527,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_39.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.09070170182296039,22.310252090162997,245.97390833647336,-89.76706690461202,73.74717539171154,-0.14879169194378086,3.3055130756212443,89.92039174941101,-0.758795831,55.271899999999995,3.15903852896,233.9630862405178,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_43.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.028259571445719125,22.288661724673364,788.7119508335552,-89.92735529270134,73.81720960813793,-0.18155748617603545,3.3118876302422247,89.88573352904854,-0.758918857,55.271899999999995,3.15903852896,233.9684428408623,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_47.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.03250223352234642,22.273258740883193,685.283942888711,-89.91639124272648,73.98577038562105,-0.05764044773183985,3.3217290730997413,89.97559636329146,-0.7587958329999999,55.2719,3.1590385289580003,233.5348115179723,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_51.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,-1,-1,0.06376507070724305,-22.472530108611753,-352.42696133416354,89.83742553200264,74.03998751563249,-0.0017175426719961734,3.2946752830449078,89.83566265716891,0.790414917,55.271899999999995,3.1590385289580003,233.70701339699923,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_56.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.012175172124560499,22.447622359433726,1843.721150697411,-89.96892383977207,73.98412361815825,-0.15300260392303264,3.295867592153473,89.87391708005805,-0.7586727970000001,55.271899999999995,3.1590385289580003,233.22245319630673,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_60.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.007016908906618592,22.349260277348538,3185.057776119616,-89.98201107117742,73.9014786896053,-0.18772762537875862,3.306681902977674,89.82494609059242,-0.7904149269999999,55.271899999999995,3.159038528958,233.6533519319943,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/75% breakdown/0_75breakdown-0003/0_75breakdown-0003_64.csv,75,119994.81622405129,0.01000032746,3.1592282435199994,1,-1,0.08464537539766992,22.415288393952267,264.8140939613495,-89.78363875459397,73.91041443146625,-0.09689253319145015,3.297303067692924,89.88326287830307,-0.8220340130000001,55.271899999999995,3.159038590472,233.68677924800187,0,True,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_01.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.4573307513598575,-22.633851804866136,-49.49120901571815,88.84246141398002,74.13237645804752,0.5442909474784882,3.2747745790962943,89.40040429407037,0.9801487409319999,67.9195384,3.6326784759260007,275.94606044819096,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_05.csv,90,119994.81622405129,0.01000032746,3.7902217080500002,-1,-1,0.44037013966966093,-22.59136211928756,-51.300849181632145,88.88328311982995,74.20671471927136,0.5680472515520192,3.284283795061857,89.4649932335459,1.011752037384,67.9195384,3.664095599220001,276.0459017940023,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_09.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.3361642432351656,-22.50636232972773,-66.95049453544432,89.1442704097278,74.1466967386479,0.574065783209795,3.2942834132633205,89.73261920439703,1.011720406288,69.4943414,3.6641271567980005,276.01324893350414,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_14.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.5104202508765133,-22.58005483086048,-44.23816412472886,88.70505423099155,73.98363602534714,0.6433703166687411,3.2758849101603578,89.36587908673067,1.0747757224799999,67.9195384,3.6327100335040003,275.92459689842246,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_18.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.3261211917041434,-22.606402161076428,-69.31902230255837,89.17350528789999,74.0996448557652,0.6078359603431254,3.277669759129943,89.79685735938966,1.01166059848,69.4943414,3.63269428547,276.1895578606624,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_22.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.33508620544666207,-22.62646408037882,-67.5243078127262,89.15154122711844,74.14504460364529,0.5133424600797668,3.2766958505368713,89.67767130312959,1.0431091978359999,67.9195384,3.6326941624420006,276.0099976400428,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_26.csv,90,119994.81622405129,0.01000032746,3.7902217080500002,-1,-1,0.4716437205825268,-22.687527768700683,-48.1031057525357,88.8090680022924,74.12100226601893,0.6166025820608223,3.2665305159798117,89.44122756478671,0.9801645604799999,69.4943414,3.6640955992220006,276.22678456100033,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_30.csv,90,119994.81622405129,0.01000032746,3.7902217080500002,-1,-1,0.39751905533587006,-22.573552980407744,-56.78609032046274,88.99112867917408,73.99747141358186,0.6423120466604754,3.2777695053727216,89.65074330932487,1.0117836344799997,67.9195384,3.664111347252,275.7828098837863,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_35.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.37524432269760133,-22.586094390779866,-60.19036937963577,89.04817815014542,74.18688502311872,0.585679535002455,3.2843533531889175,89.64810364754288,1.0432322878359999,67.9195384,3.664111347252,275.5690128844488,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_39.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.44354785762307636,-22.57850658125249,-50.90433014883263,88.87458668767411,74.09014442905149,0.5969638899394213,3.2810000933811554,89.48686851144447,1.0116131698359998,67.9195384,3.632709971988001,276.1481155075618,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_43.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.3841285023602389,-22.61507311572284,-58.87371797918353,89.02689566165972,74.11617189021989,0.6930626514758982,3.277070200253973,89.73748310298535,1.0747124842880003,67.9195384,3.6327099719900007,276.06728859247926,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_47.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.3628374962899187,-22.562628179370844,-62.18383824736402,89.0786859928398,74.07667660628461,0.6408071986151962,3.2829497765000077,89.73605180604264,1.011644778932,67.9195384,3.6326942239560003,275.6499829891826,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_51.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.4606311814831483,-22.593033030692244,-49.04798880081631,88.83200424690104,74.14566624164603,0.6354596264798741,3.281323488234228,89.483278283777,1.043140838932,67.9195384,3.632709971988001,275.8092032756749,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_56.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.46349511877470395,-22.53862109210896,-48.627526330141464,88.82190789603796,74.01541778470292,0.5407262120198728,3.2833972338826634,89.37707268751063,1.0432006347400002,67.9195384,3.6327258430500007,275.73943063549933,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_60.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.36236071995417163,-22.578719289562294,-62.31006300135915,89.08055202609422,74.12440842396515,0.6932000469911357,3.2827621749406006,89.79120135627721,1.0433112420580002,69.4943414,3.6326942239560003,275.7747234580028,0,False,False
Lissajouswaveformsdifferentmediums/argon/20 kHz/90% breakdown/0_9breakdown-0004/0_9breakdown-0004_64.csv,90,119994.81622405129,0.01000032746,3.7901426603200004,-1,-1,0.3646808632231379,-22.538307192881415,-61.80282396417073,89.07300708197462,73.9697523220253,0.5805119057906305,3.2817051131972197,89.6693850091689,1.0116447889320002,67.9195384,3.632678475924001,275.9156480822272,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_01.csv,MAX,119994.81622405129,0.01000032746,7.42784441317,-1,-1,42.440722014905305,25.29338124204106,0.595969626368702,-30.793657960760807,100.30229781154425,19.223397938349983,2.0947228586780153,16.531109129200274,6.354606776634,516.5723418,7.017723945674,903.3916022734309,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_05.csv,MAX,119994.81622405129,0.01000032746,7.42775295500424,-1,-1,42.29907025924513,25.24778818342347,0.5968875445413642,-30.832451047521207,100.2128746155157,19.22740649932554,2.099156468329387,16.55484026578361,6.354527774786,514.991393,6.98618392145,902.3423637702298,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_09.csv,MAX,119994.81622405129,0.01000032746,7.427923153289999,-1,-1,42.67145906160514,25.142952383797954,0.5892217640718322,-30.50751767404628,100.65165907612926,19.137844808546095,2.0958466259972206,16.353179810349843,6.449246207250001,514.9913929999999,7.049330660546,905.2927199242243,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_14.csv,MAX,119994.81622405129,0.01000032746,7.2706013164500005,-1,-1,43.1409570530426,25.1730507856004,0.5835070083088253,-30.26386106556921,101.02779683932765,19.19388982285111,2.085879381384482,16.12046712202681,6.323047538322,521.309061,6.986294588322,907.2512805124642,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_18.csv,MAX,119994.81622405129,0.01000032746,7.42784441317,-1,-1,42.463025108328736,25.302441536196078,0.5958699709134296,-30.789444433338655,100.44730495023083,19.240372436440015,2.0966697857981766,16.534582680399552,6.417627087250001,514.991393,7.017866279642001,904.9998057338913,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_22.csv,MAX,119994.81622405129,0.01000032746,7.42784441317,-1,-1,42.894151897316895,24.9177272703927,0.5809119930857369,-30.152817760840435,100.9939990306661,19.016780528193397,2.0984365559798372,16.130255713511872,6.386087015050001,518.1533002000001,7.017882041202,907.360152651307,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_26.csv,MAX,119994.81622405129,0.01000032746,7.42784441317,-1,-1,42.6773434795573,25.309055059867525,0.593032578796539,-30.66932183697856,100.77782608809389,19.24787619769208,2.0952483749172193,16.45399786531098,6.354467943050001,518.1532978,6.986306945498,905.2478642554765,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_30.csv,MAX,119994.81622405129,0.01000032746,7.270522268650001,-1,-1,42.83378679681124,25.16226790152331,0.5874397241804574,-30.43166828889546,100.96871246517028,19.198444197328186,2.0961148486527184,16.27710748097269,6.3229402758580004,519.7342562,6.954766921178,906.3156117838286,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_35.csv,MAX,119994.81622405129,0.01000032746,7.427686625250001,-1,-1,42.56880435849508,25.134195921337632,0.5904369713950357,-30.5591730780726,100.70759660511617,19.16632389128817,2.101067954765701,16.39217657504642,6.354622634074001,519.7280978,6.986275312866001,906.8868540278057,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_39.csv,MAX,119994.81622405129,0.01000032746,7.42784441317,-1,-1,42.99793386521117,25.02509634223176,0.5820069499311246,-30.199702623689358,101.15236092031004,19.03828720392015,2.0956030922888096,16.183018950846076,6.354483752586002,518.1533002,7.017771374354001,906.6792601077273,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_43.csv,MAX,119994.81622405129,0.01000032746,7.42784441317,-1,-1,42.56064045756225,25.002149265393687,0.5874476745791372,-30.432006945978586,100.83270024468895,19.05124730571567,2.1059233709817735,16.363456422447882,6.386178465930001,518.153305,7.017866231666001,908.7718366236907,0,False,False
Lissajouswaveformsdifferentmediums/argon/Lissajousfigure1 20 kHz/Lissajousfigure1_47.csv,MAX,119994.81622405129,0.01000032746,7.2706013164500005,-1,-1,42.76292818916144,25.1254821124279,0.5875528916374844,-30.436488575443835,101.08434743044914,19.15481327058528,2.101460389573759,16.3283182549184,6.354483800634002,518.1656026,6.986291135914,908.541100212953,0,False,False
